id;parent;date;screen_name;followers;location;country
124067149;124019201;26/11/15 19:26;NallybyToro;631;not public;es
124067150;124019201;26/11/15 19:28;GelaCaminero;139;not public;es
124067151;124019201;26/11/15 19:28;650863294b644ed;22;not public;es
124067152;124019201;26/11/15 19:29;JoseRomera_;1257;Granada, Andaluc’a;es
124072691;124019201;26/11/15 19:31;escaned;652;not public;es
124072692;124019201;26/11/15 19:34;MonznOlleta;96;Andorra(comunidad aut—noma);es
124072693;124019201;26/11/15 19:34;lriveiro;284;Leon;es
124072694;124019201;26/11/15 19:34;pablo_alvare;3425;malaga;es
124072695;124019201;26/11/15 19:36;e_zayas;279;Barcelona, Spain;es
124076736;124019201;26/11/15 19:41;montalvomanu;1677;Spain;es
124076737;124019201;26/11/15 19:42;Doctor_Pardo;1812;Madrid. Espa–a. EU;es
124076738;124019201;26/11/15 19:43;BiotechVeget;94;not public;es
124076739;124019201;26/11/15 19:44;Canderm20;2564;31241011 / çLVARO MORATA;es
124076740;124019201;26/11/15 19:47;jmoravinaros;37;not public;es
124076741;124019201;26/11/15 19:49;CarmenRubiella;25;Granada, Andaluc’a;es
124081152;124019201;26/11/15 19:51;Cs_Salt;554;not public;es
124081153;124019201;26/11/15 19:51;mpghernandez;79;not public;es
124081154;124019201;26/11/15 19:58;ledher;2735;Venezuela y Espa–a;es
124086274;124019201;26/11/15 20:03;JsMadridCs;669;Madrid, Comunidad de Madrid;es
124086275;124019201;26/11/15 20:03;NachoGMarin;386;Madrid;es
124086276;124019201;26/11/15 20:03;PedroCMillan;411;Madrid/Lorca;es
124086283;124019201;26/11/15 20:03;alexborras;27280;Barcelona;es
124086284;124019201;26/11/15 20:05;ISpnola;52;not public;es
124086277;124019201;26/11/15 20:05;asalidos;801;C—rdoba, Andaluc’a;es
124086278;124019201;26/11/15 20:07;_Alexis_3;378;Auryn Room, Derecho - USAL;es
124086279;124019201;26/11/15 20:07;HidalgoDepucela;2172;Valladolid - Espa–a;es
124086280;124019201;26/11/15 20:08;ferperrub;1506;Ferrolterra;es
124086281;124019201;26/11/15 20:10;Cs_Madrid;24254;Asamblea de Madrid;es
124086282;124019201;26/11/15 20:10;CalatravaAbogad;4791;Madrid-M‡laga-Marbella;es
124092398;124019201;26/11/15 20:13;mariatetesa72;877;Baza, Andaluc’a concejal Cs;es
124092399;124019201;26/11/15 20:20;jjgonzalezarro1;53;not public;es
124092400;124019201;26/11/15 20:20;CCimarra;637;ESPA„A - MadridNaturaleza;es
124097825;124019201;26/11/15 20:22;MarijeBlazquez;408;Salamanca;es
124107010;124019201;26/11/15 20:38;LopezCarlosCs;3239;Villanueva de la Ca–ada;es
124107011;124019201;26/11/15 20:38;peche42;36;Castellon - Espa–a;es
124107012;124019201;26/11/15 20:41;tonipnuno;154;not public;es
124107013;124019201;26/11/15 20:41;CsVvaCanyada;2494;Villanueva de la Ca–ada;es
124111485;124019201;26/11/15 20:46;estrellainglan;281;not public;es
124111486;124019201;26/11/15 20:46;sixtobarbero;165;Plasencia;es
124111487;124019201;26/11/15 20:47;anarzmy;92;not public;es
124111488;124019201;26/11/15 20:52;TwitterSpain;407959;Espana;es
124111489;124019201;26/11/15 20:55;JusticiaTrudeau;165;Valencia, Spain;es
124111490;124019201;26/11/15 20:56;ignorante23;30;Valencia, Spanien;es
124111491;124019201;26/11/15 20:56;quintana_inaki;148;Pa’s Vasco, Espa–a;es
124119199;124019201;26/11/15 20:57;stylebypenelope;3982;Madrid,NY,SaoPaulo,BuenosAires;es
124281316;124019201;26/11/15 21:02;yogarri;67;not public;es
124119200;124019201;26/11/15 21:03;CsPuertollano;960;Ciudad Real, Espa–a;es
124281315;124019201;26/11/15 21:04;yogarri;67;not public;es
124281314;124019201;26/11/15 21:05;yogarri;67;not public;es
124119201;124019201;26/11/15 21:07;coconut2410;74;Madrid - Espa–a;es
124119202;124019201;26/11/15 21:07;malonsocs;8160;El Vendrell, Spain;es
124126110;124019201;26/11/15 21:08;gloriaferrermat;36;not public;es
124126111;124019201;26/11/15 21:09;tutidecadi;215;Sevilla;es
124126112;124019201;26/11/15 21:17;Matamoros1990;169;L'hospitalet de Llobregat;es
124135195;124019201;26/11/15 21:22;xaviontanaya;35;not public;es
124135196;124019201;26/11/15 21:25;zarragamagaly;42;not public;es
124152897;124019201;26/11/15 21:39;milacarra;294;M_rida,Badajoz,Extremadura,Esp;es
124160855;124019201;26/11/15 21:50;FerranFbm;215;Tarragona, Catalu–a;es
124160856;124019201;26/11/15 21:51;jveralv;92;not public;es
124174972;124019201;26/11/15 22:07;valeropmj;49;not public;es
124179160;124019201;26/11/15 22:14;diandraydeborah;576;not public;es
124179161;124019201;26/11/15 22:16;AmggAna;57;not public;es
124179162;124019201;26/11/15 22:21;geminis_aslin;15;not public;es
124188153;124019201;26/11/15 22:25;alejandragars;16;Espa–a;es
124188154;124019201;26/11/15 22:26;Cs_Cordoba;3070;C—rdoba;es
124188155;124019201;26/11/15 22:30;CsSalou;937;Salou;es
124188156;124019201;26/11/15 22:32;Cs_ElViso;382;El Viso de San Juan;es
124197900;124019201;26/11/15 22:38;AngelesVzn;37;not public;es
124197901;124019201;26/11/15 22:41;ciudadanonando;346;LORCA (Murcia) ESPA„A;es
124197902;124019201;26/11/15 22:42;BrigTBarcelona;172;Barcelona, Catalu–a;es
124197903;124019201;26/11/15 22:44;nuriaciudadana;291;Madrid;es
124203825;124019201;26/11/15 22:53;dolores_ciudad;480;ANDUJAR-JAEN;es
124219430;124019201;26/11/15 23:14;OscarLafuente72;7;not public;es
124219431;124019201;26/11/15 23:14;domenech_gomez;43;Sevilla;es
124225638;124019201;26/11/15 23:25;ChonRoldanP;548;Albacete, Castilla-La Mancha;es
124225639;124019201;26/11/15 23:28;PinoMteresa;9;not public;es
124241729;124019201;26/11/15 23:47;FrancisRubioGme;19453;not public;es
124241730;124019201;26/11/15 23:47;Simpatiz_naranj;2639;not public;es
124241731;124019201;26/11/15 23:48;JUCASMC;2183;Castilla y Le—n, Espa–a;es
124241732;124019201;26/11/15 23:49;miguelgcl;248;not public;es
124254858;124019201;27/11/15 00:20;social3c;680;Spain. Madrid - Tres Cantos;es
124254859;124019201;27/11/15 00:20;CsVegasDelGenil;771;Vegas del Genil (Granada);es
124260960;124019201;27/11/15 00:35;VVivaespana;137;Espana;es
124260961;124019201;27/11/15 00:38;CaleroFederico;188;Toledo, Castilla-La Mancha;es
124268582;124019201;27/11/15 00:53;VicenteBuades;1040;Alicante;es
124284866;124019201;27/11/15 01:31;CsAntequera;251;Antequera (M‡laga);es
124329581;124019201;27/11/15 04:04;caguimore;147;Spain;es
124364051;124019201;27/11/15 07:09;angel_ligero;749;Gal‡pagos, Castilla-La Mancha;es
124385054;124019201;27/11/15 08:56;Cs_Macarena;105;Macarena, Sevilla;es
124386539;124019201;27/11/15 08:59;Ryderfunes;41;not public;es
124392844;124019201;27/11/15 09:18;josega34;138;Murcia;es
124392845;124019201;27/11/15 09:23;Cristissa1;195;Sevilla;es
124402335;124019201;27/11/15 09:37;Sainz_Robles;564;Getxo, Pa’s Vasco;es
124404343;124019201;27/11/15 09:58;FranciscoMFerre;213;VALENCIA (ESPA„A);es
124421452;124019201;27/11/15 10:41;ManuelMarotoS;39;Madrid, Espa–a;es
124025621;;26/11/15 18:02;CGonzalvezz;352;Orihuela, Comunidad Valenciana;es
124151278;124025621;26/11/15 21:33;ampamuber;33;not public;es
124025734;;26/11/15 18:03;Cs_Soria_;1615;Soria;es
124190686;124025734;26/11/15 22:33;VVivaespana;137;Espana;es
124077118;;26/11/15 19:43;CsAlicante_C;2366;Alicante, Comunidad Valenciana;es
124077117;124077118;26/11/15 19:47;YanethGiraldoJ;232;Imposible es solo una opini—n;es
124175441;124077118;26/11/15 22:09;elsaylian;10;not public;es
124077118;;26/11/15 19:43;CsAlicante_C;2366;Alicante, Comunidad Valenciana;es
124077117;124077118;26/11/15 19:47;YanethGiraldoJ;232;Imposible es solo una opini—n;es
124175441;124077118;26/11/15 22:09;elsaylian;10;not public;es
124077118;;26/11/15 19:43;CsAlicante_C;2366;Alicante, Comunidad Valenciana;es
124077117;124077118;26/11/15 19:47;YanethGiraldoJ;232;Imposible es solo una opini—n;es
124175441;124077118;26/11/15 22:09;elsaylian;10;not public;es
124087786;;26/11/15 20:08;PPopular;401738;Madrid, Espa–a;es
124119309;124087786;26/11/15 21:04;TristanaMg;1598;Oleiros, Galicia, Espa–a;es
124119310;124087786;26/11/15 21:05;REscolaMarco;1572;Castelldefels-Catalu–a-Espa–a;es
124119311;124087786;26/11/15 21:07;carmen_deespana;496;not public;es
124125893;124087786;26/11/15 21:08;mariajesusb2;2042;Madrid-Valencia;es
124125894;124087786;26/11/15 21:08;Alberto_Tome;9344;Madrid;es
124125895;124087786;26/11/15 21:09;isabelmoreno_mo;1270;not public;es
124125896;124087786;26/11/15 21:10;JorgeCalvo1974;10171;#Getafe;es
124125897;124087786;26/11/15 21:10;SusanaLorenzo;419;Alcorc—n;es
124125898;124087786;26/11/15 21:12;currusquita;2668;not public;es
124125899;124087786;26/11/15 21:12;gonzalezgam;1478;not public;es
124125900;124087786;26/11/15 21:14;NietoTocino;387;not public;es
124135092;124087786;26/11/15 21:22;maricarvidalsam;1387;Santander;es
124135093;124087786;26/11/15 21:23;PP_Ubrique;249;not public;es
124135094;124087786;26/11/15 21:24;NNGGUbrique;1476;Ubrique, C‡diz.;es
124135099;124087786;26/11/15 21:25;vicgondor;90;Madrid;es
124135095;124087786;26/11/15 21:25;mariajsusinos;1070;Cantabria;es
124135096;124087786;26/11/15 21:26;JAB_CHEMA;450;not public;es
124135097;124087786;26/11/15 21:28;pptetuan;2208;General YagŸe, 70 - 1_A Madrid;es
124135098;124087786;26/11/15 21:28;a_diazemmitt;2831;Fuengirola, Espa–a;es
124149403;124087786;26/11/15 21:30;Carlotinafer;351;Fuengirola;es
124142137;124087786;26/11/15 21:31;antoniop_perez;113;Andalucia;es
124149404;124087786;26/11/15 21:33;PaquitaGallegoM;2810;Torrent, Valencia;es
124149405;124087786;26/11/15 21:40;PPLoeches;624;Loeches - Madrid - Espa–a;es
124160197;124087786;26/11/15 21:47;Sheila_M_16;1060;not public;es
124160198;124087786;26/11/15 21:48;MBlancaMz;229;Valladolid;es
124160199;124087786;26/11/15 21:49;PPdeLugo;1573;Lugo;es
124160200;124087786;26/11/15 21:49;ppcv;13869;Comunidad Valenciana;es
124160201;124087786;26/11/15 21:49;DaviniaBono;2284;not public;es
124160202;124087786;26/11/15 21:50;marianopostigo;2377;Alicante;es
124160203;124087786;26/11/15 21:51;AIsabelPita;70;Valladolid, Castilla y Le—n;es
124170030;124087786;26/11/15 21:59;sonarportosin;174;A Coru–a;es
124176520;124087786;26/11/15 22:13;FollowBackPP724;9176;Siguenos www.followbackpp.com;es
124190080;124087786;26/11/15 22:30;PPPaternadelCpo;274;Paterna del Campo;es
124199493;124087786;26/11/15 22:46;InesVelo;2764;BONARES (HUELVA);es
124209313;124087786;26/11/15 22:57;amgmrz;4767;huelva;es
124209314;124087786;26/11/15 22:59;elisanieto73;2553;M‡laga ,Marbella ,Espa–a;es
124209315;124087786;26/11/15 23:00;amgmrz;4767;huelva;es
124209316;124087786;26/11/15 23:02;rgonzalcor;538;Espa–a;es
124209317;124087786;26/11/15 23:07;danicorderom;4733;#Coslada #Madrid #Espa–a;es
124219559;124087786;26/11/15 23:14;1969Mont;30;not public;es
124219560;124087786;26/11/15 23:15;juan59fn;1;not public;es
124225500;124087786;26/11/15 23:24;lalypulido;27;tres cantos;es
124231758;124087786;26/11/15 23:32;desideriosaiz;835;not public;es
124237018;124087786;26/11/15 23:39;RosGanso;524;Madrid;es
124237019;124087786;26/11/15 23:39;Beatrizxy;489;Madrid;es
124237020;124087786;26/11/15 23:43;lasciateognespe;159;donostia;es
124242321;124087786;26/11/15 23:50;aller_nngg;199;Moreda de Aller;es
124242322;124087786;26/11/15 23:51;aramirezSyM;1362;aramirez@ayto-alcorcon.es;es
124242323;124087786;26/11/15 23:53;LSacedaG;1231;not public;es
124246306;124087786;27/11/15 00:03;EspanaPPopular;814;Espa–a;es
124246307;124087786;27/11/15 00:05;nanyarcas;744;not public;es
124249515;124087786;27/11/15 00:08;PPMelilla;2154;Melilla;es
124249516;124087786;27/11/15 00:16;manuelverdejo;434;MELILLA;es
124249517;124087786;27/11/15 00:16;TBravoDuran;1589;C‡ceres, Espa–a;es
124255286;124087786;27/11/15 00:26;JuanMi_2910;227;not public;es
124255287;124087786;27/11/15 00:26;anunezvelazquez;475;Madrid;es
124255288;124087786;27/11/15 00:30;seguragc;1169;Madrid Capital del Mundo;es
124260890;124087786;27/11/15 00:34;SilviaCruzM;2791;not public;es
124284803;124087786;27/11/15 01:30;Javi_Barrena;5790;Nou Barris_Barcelona_Espa–a;es
124288687;124087786;27/11/15 01:35;perezmuriana1;695;Valencia, Comunidad Valenciana;es
124288686;124087786;27/11/15 01:37;andresysara10;3349;not public;es
124301057;124087786;27/11/15 02:22;josepmarpal;2999;Espa–a;es
124322718;124087786;27/11/15 03:35;Roberhik89;1417;Fuenlabrada;es
124323818;124087786;27/11/15 03:45;cfcuartero1;916;Cuba;es
124374393;124087786;27/11/15 08:11;francis20420741;21;not public;es
124374392;124087786;27/11/15 08:12;francis20420741;21;not public;es
124383013;124087786;27/11/15 08:41;delgadojareno;374;pinto;es
124399996;124087786;27/11/15 09:29;gariz_e;11;not public;es
124403467;124087786;27/11/15 09:46;JavierMaroto;14771;Vitoria-Gasteiz;es
124403468;124087786;27/11/15 09:46;cristinatavio;6279;Tenerife - Canarias - Espa–a;es
124403469;124087786;27/11/15 09:46;suradjona;59;not public;es
124403470;124087786;27/11/15 09:47;ppdebrenes;153;Brenes, Sevilla;es
124403471;124087786;27/11/15 09:48;ivonnediaz2203;129;Las Palmas de GC, Espa–a;es
124404334;124087786;27/11/15 09:58;PPvasco;3941;Euskadi;es
124406482;124087786;27/11/15 10:00;pedronavarrol;1256;Zaragoza;es
124407960;124087786;27/11/15 10:07;NNGG_Es;19571;Espa–a;es
124409566;124087786;27/11/15 10:07;crisostomo_1;190;espa–a;es
124409567;124087786;27/11/15 10:08;ferraguda58;63;not public;es
124409568;124087786;27/11/15 10:09;Pilar_melilla;306;not public;es
124423813;124087786;27/11/15 10:49;LUCHO_LLTLL;419;ESPA„A;es
124423814;124087786;27/11/15 10:57;JOSETE1978;686;GUADALAJARA;es
124088270;;26/11/15 20:10;ANDRES_CANO42;38664;Catalu–a, Espa–a;es
124122792;124088270;26/11/15 21:03;angelgg967;480;Villanueva d.l. Pe–a.Cantabria;es
124122793;124088270;26/11/15 21:06;REscolaMarco;1572;Castelldefels-Catalu–a-Espa–a;es
124135165;124088270;26/11/15 21:22;PaquitaGallegoM;2810;Torrent, Valencia;es
124135166;124088270;26/11/15 21:26;JRZ711;960;Valladolid - Burgos (Espa–a);es
124092006;;26/11/15 20:12;joosearodriguez;2500;Cabra (C—rdoba);es
124122679;124092006;26/11/15 21:03;angelgg967;480;Villanueva d.l. Pe–a.Cantabria;es
124181866;124092006;26/11/15 22:23;jc_vva;146;not public;es
124093393;;26/11/15 20:15;Merchedemelilla;6899;Melilla;es
124284830;124093393;27/11/15 01:30;andresysara10;3349;not public;es
124374245;124093393;27/11/15 08:09;lolibaeza;86;not public;es
124109065;;26/11/15 20:44;silperezplaza;6280;Espa–a;es
124129967;124109065;26/11/15 21:15;REscolaMarco;1572;Castelldefels-Catalu–a-Espa–a;es
124131818;124109065;26/11/15 21:18;KikeMlaga;5566;not public;es
124131819;124109065;26/11/15 21:26;MarIntegracion;7502;Alcobendas;es
124131820;124109065;26/11/15 21:26;Jessicaleonver;1126;Puerto del Rosario;es
124152550;124109065;26/11/15 21:37;Mdoloresdv;1205;Sant Cugat del Vallès;es
124156519;124109065;26/11/15 21:40;tobeto96;1329;not public;es
124109067;;26/11/15 20:44;MarIntegracion;7502;Alcobendas;es
124119711;124109067;26/11/15 21:04;ArroyoPepi;1472;not public;es
124119712;124109067;26/11/15 21:07;angelgg967;480;Villanueva d.l. Pe–a.Cantabria;es
124119713;124109067;26/11/15 21:07;dori58;889;asturias;es
124130634;124109067;26/11/15 21:17;REscolaMarco;1572;Castelldefels-Catalu–a-Espa–a;es
124250164;124109067;27/11/15 00:11;OrtizIgual;414;not public;es
124137470;;26/11/15 21:27;ahorapodemos;804628;Facebook: http://ow.ly/ueEX9;es
124225745;124137470;26/11/15 23:26;CQPMalaga;3208;M‡laga;es
124225746;124137470;26/11/15 23:28;annoukam;23;not public;es
124236739;124137470;26/11/15 23:31;amanda_mng;78;Beni York;es
124234133;124137470;26/11/15 23:31;amanda_mng;78;Beni York;es
124234132;124137470;26/11/15 23:36;rafaotalmur;189;Gran Canaria;es
124236740;124137470;26/11/15 23:37;crg1212;467;not public;es
124236741;124137470;26/11/15 23:43;jacusna;390;not public;es
124242534;124137470;26/11/15 23:51;Isabel_amanecer;1897;not public;es
124242535;124137470;26/11/15 23:51;David13ce;185;not public;es
124242536;124137470;26/11/15 23:53;charadandonga;241;not public;es
124242537;124137470;26/11/15 23:54;GenteDelCambio;576;Espana;es
124244585;124137470;26/11/15 23:56;karolina_fina;1558;not public;es
124244586;124137470;27/11/15 00:00;perfilqueperfil;415;not public;es
124244587;124137470;27/11/15 00:00;Txoliko;246;Un mundo ut—pico;es
124244588;124137470;27/11/15 00:02;L15051967;748;not public;es
124250267;124137470;27/11/15 00:07;fnando71;104;Madrid (Planeta Tierra);es
124250268;124137470;27/11/15 00:11;fnando71;104;Madrid (Planeta Tierra);es
124250263;124137470;27/11/15 00:12;Kamchatka_H;4539;Espa–a;es
124250264;124137470;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124250265;124137470;27/11/15 00:14;astroisa13;1458;NO A LA GUERRA;es
124250269;124137470;27/11/15 00:15;Carmen1Alvarado;137;Espa–a;es
124250266;124137470;27/11/15 00:16;daniello131980;525;Sevilla;es
124252351;124137470;27/11/15 00:18;jegonto66;11;not public;es
124252350;124137470;27/11/15 00:18;jesus_rius;1363;not public;es
124252349;124137470;27/11/15 00:19;gloyinyang;21;not public;es
124254614;124137470;27/11/15 00:24;IslaDencanta;400;El Sur.;es
124260796;124137470;27/11/15 00:34;Davidcaton77;496;algun lugar de La Rioja;es
124260797;124137470;27/11/15 00:34;MarisolBuznego;1047;Madrid;es
124263633;124137470;27/11/15 00:41;Doblerron;708;San Sebasti‡n-Donostia- Espa–a;es
124263634;124137470;27/11/15 00:44;isa_varlet;492;Por el mundo;es
124263635;124137470;27/11/15 00:45;hay_que_cambiar;1206;not public;es
124268422;124137470;27/11/15 00:53;si_k_podemos;861;not public;es
124268423;124137470;27/11/15 00:54;martaechev;78;not public;es
124268424;124137470;27/11/15 00:56;maximors63;2553;Las Palmas de Gran Canaria;es
124271517;124137470;27/11/15 01:11;NoelNma;420;Alosno, Andaluc’a;es
124280584;124137470;27/11/15 01:17;helenrodlo;56;not public;es
124288534;124137470;27/11/15 01:35;Txus_46_93;1438;not public;es
124288535;124137470;27/11/15 01:39;AnonMato;270;not public;es
124317799;124137470;27/11/15 02:54;LSTLM;74;Bilbao, Pa’s Vasco;es
124317800;124137470;27/11/15 02:59;1942Gonzalez;928;andorra la massana;es
124321438;124137470;27/11/15 03:19;GonzaloperezGC;280;Gran Canaria;es
124337898;124137470;27/11/15 05:02;laritisima;285;Girona, Catalunya;es
124345493;124137470;27/11/15 05:31;mabar_tinla;720;not public;es
124359810;124137470;27/11/15 06:47;gmargenatp;505;Catalunya;es
124360690;124137470;27/11/15 06:52;guillen_peralta;552;Arag—n;es
124360689;124137470;27/11/15 06:53;Guilhelmdaran;242;Catalunya;es
124364042;124137470;27/11/15 07:09;melena40170393;1287;not public;es
124367270;124137470;27/11/15 07:18;BloglandB;79;not public;es
124369337;124137470;27/11/15 07:33;veranoaz;1823;Le Coeur Dans La Tête;es
124372603;124137470;27/11/15 07:58;rrafaroman;297;not public;es
124372604;124137470;27/11/15 08:00;nuriamo1980;18;not public;es
124374087;124137470;27/11/15 08:06;manueladetriana;226;not public;es
124374088;124137470;27/11/15 08:10;Elaedas;139;Sevilla, Andaluc’a;es
124374089;124137470;27/11/15 08:10;anfuvilar;1945;HUƒRCAL-OVERA;es
124377134;124137470;27/11/15 08:23;maricar35742273;4;not public;es
124377135;124137470;27/11/15 08:28;tomas_rosana;245;not public;es
124383850;124137470;27/11/15 08:46;telebruticies;50;inet;es
124392865;124137470;27/11/15 09:18;Xapako1;303;Consell de Cent 411 BCN;es
124400358;124137470;27/11/15 09:32;jlazaro;1612;Valdemar’n, Madrid, Espa–a;es
124409947;124137470;27/11/15 10:10;HMolanoM;492;not public;es
124413215;124137470;27/11/15 10:17;mencmedi;915;not public;es
124414239;124137470;27/11/15 10:26;Sergio_Mariin_;396;Valenciast‡n;es
124423385;124137470;27/11/15 10:48;Lorena_XVIII;419;Arganda del Rey;es
124423386;124137470;27/11/15 10:49;somos_arganda;362;Arganda del Rey, Comunidad de Madrid;es
124423387;124137470;27/11/15 10:50;MovilMilagros;144;Arganda del rey;es
124429205;124137470;27/11/15 11:10;Natigg9;449;de Madrid a Cantabria y vuelta;es
124429206;124137470;27/11/15 11:11;11csanm;6;Gij—n, Principado de Asturias;es
124157400;124137470;26/11/15 21:51;blayams;1801;Madrid, Espa–a;es
124225742;124157400;26/11/15 23:29;albajoa;208;not public;es
124242525;124157400;26/11/15 23:45;MariaJosMolina1;1951;not public;es
124242526;124157400;26/11/15 23:45;carmenomaa;1190;not public;es
124242527;124157400;26/11/15 23:47;DORY0203;892;not public;es
124242529;124157400;26/11/15 23:50;nika_iru;8706;Pamplona;es
124242529;124157400;26/11/15 23:50;nika_iru;8706;Pamplona;es
124242529;124157400;26/11/15 23:50;nika_iru;8706;Pamplona;es
124242528;124157400;26/11/15 23:54;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124305472;;26/11/15 22:10;PdmIllesBalears;2755;Illes Balears;es
124305471;124305472;26/11/15 23:26;samasahati;93;not public;es
124176235;;26/11/15 22:12;alvarora78;1115;Arganda del Rey;es
124371119;124176235;27/11/15 07:50;JoseRodriguezdG;539;N 40¡18' 0'' / W 3¡26' 0'';es
124181693;;26/11/15 22:22;CorrupcionZero;14604;ESPA„A;es
124370876;124181693;27/11/15 07:46;DuroBelinda;1399;Molina de Segura;es
124189248;124137470;26/11/15 22:32;sosvzlalibertad;3915;Murcia (Espa–a);es
124236738;124189248;26/11/15 23:44;MariaJosMolina1;1951;not public;es
124242531;124189248;26/11/15 23:52;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124242532;124189248;26/11/15 23:53;jrgallegog;2281;Madrid;es
124242533;124189248;26/11/15 23:55;manumorente;447;Bilbao, Espa–a;es
124246635;124189248;27/11/15 00:01;lucaM18;319;not public;es
124246635;124189248;27/11/15 00:01;lucaM18;319;not public;es
124422115;124189248;27/11/15 10:42;MarcosUlpio;628;Macarena;es
124422116;124189248;27/11/15 10:46;pedro13494;923;not public;es
124423384;124189248;27/11/15 10:49;palomagp65;237;not public;es
124328603;;26/11/15 23:11;PodemLlucmajor;1099;Llucmajor, Mallorca;es
124328602;124328603;27/11/15 00:10;podemponent;131;not public;es
124218254;124137470;26/11/15 23:15;RenePerle;875;Planeta Tierra;es
124225744;124218254;26/11/15 23:25;cristinacalgary;610;Hu_rcal de Almer’a,Almer’a.;es
124236737;124218254;26/11/15 23:43;MariaJosMolina1;1951;not public;es
124242530;124218254;26/11/15 23:46;AlegraAlonso;2450;Hacia el norte me ir_;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
124264533;124242524;27/11/15 00:46;hay_que_cambiar;1206;not public;es
124264534;124242524;27/11/15 00:47;efebon;231;not public;es
124268812;124242524;27/11/15 00:55;si_k_podemos;861;not public;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
124264533;124242524;27/11/15 00:46;hay_que_cambiar;1206;not public;es
124264534;124242524;27/11/15 00:47;efebon;231;not public;es
124268812;124242524;27/11/15 00:55;si_k_podemos;861;not public;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
124264533;124242524;27/11/15 00:46;hay_que_cambiar;1206;not public;es
124264534;124242524;27/11/15 00:47;efebon;231;not public;es
124268812;124242524;27/11/15 00:55;si_k_podemos;861;not public;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
124264533;124242524;27/11/15 00:46;hay_que_cambiar;1206;not public;es
124264534;124242524;27/11/15 00:47;efebon;231;not public;es
124268812;124242524;27/11/15 00:55;si_k_podemos;861;not public;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
124264533;124242524;27/11/15 00:46;hay_que_cambiar;1206;not public;es
124264534;124242524;27/11/15 00:47;efebon;231;not public;es
124268812;124242524;27/11/15 00:55;si_k_podemos;861;not public;es
124242524;124242529;26/11/15 23:54;Isabel_amanecer;1897;not public;es
124242522;124242524;26/11/15 23:55;AURELIAJEREZ;2155;AZUQUECA DE HENARES;es
124246391;124242524;27/11/15 00:03;carnerero63;108;M‡laga, Andaluc’a Espa–a;es
124250365;124242524;27/11/15 00:12;Teresa_Lisbonn;1004;not public;es
124252348;124242524;27/11/15 00:19;jesus_rius;1363;not public;es
124254756;124242524;27/11/15 00:25;nika_iru;8706;Pamplona;es
124261596;124242524;27/11/15 00:41;karolina_fina;1558;not public;es
